domain,label,job_id,AWS Region,bucket_name,ouput_dir,status,success_rate
newenglandskihistory.com,Other,21d70fcd-cba5-436e-b2f7-a34086495020,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=25/21d70fcd-cba5-436e-b2f7-a34086495020,finished,1
skyamp.com,Other,ab005f86-fd0e-4295-921a-124d389acffd,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=25/ab005f86-fd0e-4295-921a-124d389acffd,finished,0.91
wazirx.com,Cryptocurrency,1be35d84-5ae0-49a0-8115-c9cfa1d8df23,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=12/minutes=11/e63b837b-9be8-49d0-8251-c5b0af41abc1,finished,1
skmlawfirm.com,Debt Collection Agency,4583e261-dcce-4f09-b6aa-a5d2bf43f83e,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=25/4a5048cf-e2af-4b62-adb9-f27e80d36f23,finished,1
ercbpo.com,Debt Collection Agency,7216fb14-8a83-4566-885e-7be4f49dbf18,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=25/c435bc20-ad62-4446-bb33-918fb7d41293,finished,0.91
lvc.edu,Other,e95d9b63-0481-4f8a-9497-62f89b24b211,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=25/e95d9b63-0481-4f8a-9497-62f89b24b211,finished,0.91
globitex.com,Cryptocurrency,ff779bf5-35de-437f-81ae-2116748d2405,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=35/ff779bf5-35de-437f-81ae-2116748d2405,finished,0.82
cannaline.com,Cannabis,8e089a29-9326-41ed-b86b-fa421ef6f9c6,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=25/5bfac0b1-00f1-4f53-9e62-87e92106e8d7,finished,1
drmicheleross.com,Cannabis,ea579b6a-c33e-4e18-bfff-bffa1171dca6,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=49/ea579b6a-c33e-4e18-bfff-bffa1171dca6,finished,1
directsolar.energy,Utilities,b6df6883-5ce0-4e9c-a6a1-895b76067148,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=25/ded5fd49-41d6-4975-ab37-cbc314203c01,finished,1
accentonit.com,MSSP,65e630bb-e566-4ddb-9abb-91ebce515dd5,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=12/minutes=11/2c773eb6-1b0a-4746-82ab-1f9c9aa00246,finished,0.91
us.sunpower.com,Utilities,191bb122-d1fb-4b1b-909e-06148b064f1b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=20/028f151d-13ab-4202-a624-5f326e7c192c,finished,0.91
triple15.com,Gambling,70177566-6455-4845-bde7-ffed17ae7f0c,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=25/a131ae10-8119-4f47-a6cc-1ea9ae94c9e9,finished,0.83
artgroupsdfw.com,Other,8cf6f34a-e23b-4334-9571-d76c46bb9e87,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=25/8cf6f34a-e23b-4334-9571-d76c46bb9e87,finished,1
weareher.com,Other,5dcd53ef-0f0b-4a74-9769-08d9e76466af,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=25/5dcd53ef-0f0b-4a74-9769-08d9e76466af,finished,0.91
arentwenaughty.com,Adult Content,f5467283-24d2-44ff-bcbb-d253a2c13cea,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=29/8182fc2d-c1ed-4fd1-89fe-a53d05f55a29,finished,1
potosir3.org,Educational Services,9c3bc723-8b41-4732-a636-790af87a3734,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=10/826b5715-bb09-418e-acbc-071aaeba0a80,finished,0
flatstats.co.uk,Gambling,6a2cdf16-fae6-4b8b-9a2f-f120492dac78,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=44/dd509747-054c-4250-a6e1-b935ff6d093c,finished,1
clariti-health.com,Other,7b52fb70-c0ca-445d-b656-a21954205079,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=25/7b52fb70-c0ca-445d-b656-a21954205079,started,
mtinc.net,MSSP,be9b0450-7a18-4ac9-b29b-08337d33003a,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=45/be4f474e-341c-4dbf-8669-6b9f49c196d9,finished,0.91
theoilandgasyear.com,Other,db16e491-b2ef-4be6-a30b-7dafaa53f85f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=50/5332be0f-d1e0-43b5-85f0-ae30a6b9bba6,finished,0.91
digital-strata.com,MSSP,0f2fce7e-6d6e-46c1-94c4-84291c3c8f50,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/cb1ed8ff-1dce-41b7-ad88-79b05281f027,finished,1
ilenergyratings.com,Utilities,ffac7cbf-853b-4345-8a44-232c99fce2e4,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=45/a3ddb544-4e12-40ee-97f9-9f851ad2647c,finished,1
reputationpartners.com,Other,1baf3b9a-5a01-4d4f-be63-3d58f281bac9,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=39/0f6d9a05-7d28-46e4-af48-0b167fe115b0,finished,0.91
expertip.net,MSSP,60369488-ac2b-4b8b-b96a-bab08f9f7393,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=30/ee649d61-5add-4d84-a4bf-d294a231e01a,finished,0.91
join.casino.com,Gambling,7e11b00a-bd7f-4f1c-ac19-b8f83ed942d1,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=17/aea02138-7d39-4d2a-9037-acc13d4224c9,finished,0
mxotech.com,MSSP,8597a9f4-6002-4f6f-b5cd-c90b1a7ea28d,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/ab5da4f1-5076-47f3-945c-9c1eafcbc419,finished,1
freestonecountytitle.com,Other,72162242-f8b0-48ff-bc68-1d96f715d347,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=37/5c8b5c16-d21d-490f-9829-2bc8975c3b12,finished,1
odi-x.com,MSSP,c9774ac0-0f64-4420-8241-ff7985b04ed1,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/b9e61c59-3195-4624-98c4-f5720bc32b14,finished,0.91
mlipsitzco.com,Other,123047b5-a862-42b4-98b3-3068b369bfb7,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=4/926af210-9d77-4c40-b7f9-c5b57309f22c,finished,0.91
allgreensclinic.org,Cannabis,72f43012-7aa5-4095-86d1-8b255abc04b9,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=13/minutes=30/c5e0e032-cdcb-4954-a4f6-bcde0e606c02,finished,0.91
unitboston.com,Other,d7915e25-5d62-4e1a-83d1-87b77feac94b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/d7915e25-5d62-4e1a-83d1-87b77feac94b,started,
monvalleyinitiative.com,Other,682b5ace-b28d-4768-99e7-0416e0e7c9ba,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/682b5ace-b28d-4768-99e7-0416e0e7c9ba,started,
trxservices.com,"Payment Processing
",c7a18eb6-f8dc-465e-b5ff-221ccbfa4e76,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/547f8357-fa6e-4d3b-ae71-06bc07980455,finished,0.91
tik.porn,Adult Content,a1813012-13e2-41c0-9990-24befbe29427,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=25/40db1859-8f2b-47b6-abea-7fa7f60cc077,finished,1
backupassist.com,Other,6ec611a4-34b7-4f7d-8134-c1faaba5d2e2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/6ec611a4-34b7-4f7d-8134-c1faaba5d2e2,finished,1
ps33chelseaprep.org,Educational Services,623035b8-4738-45ad-8c52-cc6554ff30f7,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/623035b8-4738-45ad-8c52-cc6554ff30f7,started,
wscff.org,Other,a648f2e5-f968-41ff-a642-4397b6b64860,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/a648f2e5-f968-41ff-a642-4397b6b64860,started,
njais.org,Other,80568848-cbb7-4921-abc9-9d695661a96b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/80568848-cbb7-4921-abc9-9d695661a96b,finished,1
metroproperties.net,Other,928d2449-abcf-4ee2-abbd-d2b5d8238c27,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/928d2449-abcf-4ee2-abbd-d2b5d8238c27,finished,0.82
altron.com,MSSP,22940afe-58f8-433f-83db-08db7225fac0,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=13/minutes=31/20525513-7074-4653-acff-2f37aeff35f2,finished,0
ntconnections.net,MSSP,c35cef33-add9-42e7-8537-83604e31b359,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=12/minutes=12/6830c087-f5dd-4462-a5e1-b68a26ac8861,finished,0.91
eazipay.co.uk,Educational Services,e8070e87-6d54-4250-9cb7-b2530524854f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/7277d97e-110b-422c-a8ea-0ae8979fbd46,finished,0.91
miltonps.org,Educational Services,061fb3b1-d204-4b1c-bb79-5537774f159a,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/dd531b51-0bc5-4321-a582-ff59763a3416,finished,1
datalinkonline.net,"Payment Processing
",09fb6ce6-e6cc-4e55-8bd3-c73d984433bc,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=45/ecb02f66-3918-4172-b979-8502443fc6dd,finished,0.55
cloudfastpath.com,MSSP,a7ddcfcd-82f5-4d4b-9f11-468c5b00767f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=47/1b553bee-b600-4479-8918-c50905d900aa,finished,1
adcompsystems.com,"Payment Processing
",ac3e96ed-8bdd-4c59-85a1-7bc80875b9d3,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=39/823be6a8-e39c-4b73-8f34-0e1b1a85a324,finished,1
goldeneaglecasino.com,Gambling,fcd81f42-af20-426d-ab95-a0848ae7b2a3,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=48/19a25770-229b-4631-a9cc-7afe8cd81b9d,finished,0.91
sogexia.com,"Payment Processing
",bc8de725-9fb9-408a-a95c-54a9c9273171,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=4/a8ac06e8-f301-4b92-a115-1a03e7941c55,finished,0.91
ace.io,Cryptocurrency,367f75c9-9d68-47c9-b288-2ee9b1ed83f6,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=53/f1c31286-b6db-4c90-ad71-76b2d6366630,finished,0.27
ropafetish.com,Adult Content,82ad87e8-d573-4132-b0db-93bc1731a1c5,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=28/81fd7e83-82c9-4697-a8c5-49aa6f8e39a5,finished,1
cyber.gc.ca,MSSP,76fd4c73-dc6b-401a-bb28-1ce29c19458a,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/08499aff-49dd-4992-b38c-00cefff22781,finished,1
commerceisd.org,Educational Services,6649c57e-7ca5-48fa-9dd5-5ff9430362f3,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=36/6649c57e-7ca5-48fa-9dd5-5ff9430362f3,started,
encinabicyclecenters.com,Other,25364cc5-7854-4da1-a81a-70344960459c,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/25364cc5-7854-4da1-a81a-70344960459c,finished,1
dclottery.com,Gambling,5e12cb38-06e9-42f0-9c23-094abd4f7a9a,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=29/5e12cb38-06e9-42f0-9c23-094abd4f7a9a,finished,1
emprisebank.com,"Payment Processing
",00b59702-8d0c-439b-a13f-37ec6850f3e2,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=18/minutes=3/00b59702-8d0c-439b-a13f-37ec6850f3e2,finished,0.82
we-energies.com,Utilities,b385d011-ab05-4354-af24-dd52e1865aca,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=26/5d3841b2-0b60-4e6b-92a9-605a2de6e915,finished,0.91
veefriends.com,Cryptocurrency,9fe6e978-fa50-42d6-8f40-d694697625e7,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=1/a8eea5f3-9f7c-4a5d-8797-b80526b6b864,finished,1
jordan.k12.mn.us,Educational Services,f661e6b8-de81-48c0-9e97-59cc84aacc4b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=51/f661e6b8-de81-48c0-9e97-59cc84aacc4b,started,
shopsolarkits.com,Utilities,ff5483f7-f376-4fad-bed8-e76d10502a78,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=27/d0ef6584-eef1-45f4-b476-c5d5a8ae7631,finished,1
mvahealth.org,"Payment Processing
",5e618ad5-4c09-4466-8f8b-969c7e2e3eaa,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=21/54526c6d-47e6-451c-a118-7368b0bfd2ad,finished,1
pvsolarreport.com,Utilities,4c89684c-baf4-4a5c-a7a9-083474ed8fd7,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=15/eb243fe8-52f4-4f66-ab1a-42509d20c93c,finished,0.91
entergy-arkansas.com,Utilities,29041488-8152-412a-9f25-a0e9b53ef21c,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=12/minutes=13/bd6257e8-c928-459d-b1da-a3c988a6c9ca,finished,0.91
kava.io,Cryptocurrency,d6baf73b-821c-4986-b47c-090adc54db5a,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=4/a2b3c637-532a-4547-8202-1d2a80ae1eb4,finished,1
thestockdork.com,Adult Content,6653d948-5a4c-4a27-b58b-3439a1bde373,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=28/1c3d75da-a4bc-4b9a-a833-d7ede0c7e116,finished,1
empireaccess.com,MSSP,a9fc5afc-9d96-48e2-8bb5-38b13f35555b,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=27/7cf52aa8-ec4c-427e-b742-9c8ddfda9ace,finished,1
centralnhclubs.org,Other,8a1c696e-e0f1-441f-851c-792d2b5b8d98,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=27/8a1c696e-e0f1-441f-851c-792d2b5b8d98,finished,0
sevenfeathers.com,Gambling,5bfd0bec-c99b-4d54-98a0-249f6cc55851,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=18/5bfd0bec-c99b-4d54-98a0-249f6cc55851,finished,1
umasolar.com,Utilities,8686fc81-f9e6-4f63-b799-376f43a211c0,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=47/8686fc81-f9e6-4f63-b799-376f43a211c0,finished,0.91
acsomaha.com,Debt Collection Agency,53a816ba-936a-4600-a70b-22374cbc597d,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=27/11cc0178-cc1a-461a-ba0f-1e88695d5acf,finished,1
nrgedge.net,Utilities,4ec4507b-4bc6-4834-880a-148b5640b24f,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=19/minutes=8/4ec4507b-4bc6-4834-880a-148b5640b24f,finished,0.91
discountpharms.com,Cannabis,3bc41a18-4d49-4ead-b2e2-80a0577454a1,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=10/minutes=46/be7351e4-d626-4988-b78f-986eea87fc77,finished,1
elitetechnicaljobs.com,Other,868dc0c3-0b6a-4257-9257-6439f76c49ee,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=11/77eafd86-1bbb-43c2-a771-82502418f12b,finished,0.82
rothsay.k12.mn.us,Educational Services,7cacb302-706c-40d2-b720-c0f2692744d4,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=27/e3931019-4865-4c4f-ae67-df12725f531a,finished,1
youngshirewear.co.uk,Other,729b5cc7-7df9-4023-b37b-015a9c224626,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=28/729b5cc7-7df9-4023-b37b-015a9c224626,finished,1
martinmarietta.com,Other,55159fd9-1275-449b-8b04-5574022e7641,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=28/55159fd9-1275-449b-8b04-5574022e7641,finished,1
nuvid.com,Adult Content,debeed54-f3e9-4902-ac3b-80ab6095dd41,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=28/db71cae7-d868-4b04-95df-e633aadd17eb,finished,1
oxy-shop.com,Adult Content,559c04f1-8ea3-432b-b86c-25e9fa8af90a,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=7/minutes=28/42ee2618-4708-4d36-b47f-516d83a467fb,finished,1
ohiomarijuanacard.com,Cannabis,66689bfe-fccc-485a-834b-ad9f6cd80c96,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=17/minutes=39/66689bfe-fccc-485a-834b-ad9f6cd80c96,finished,0.91
ariwashington.com,Debt Collection Agency,d9cac4a2-d2c2-44a3-af2f-c82f212db230,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=11/minutes=15/d023fc36-9dd3-4162-95b4-ae06a7cd5813,finished,0.83
casinofiz.com,Gambling,0122c937-298c-4830-aab9-67018d305fc9,US East (N. Virginia) us-east-1,atbay-crawling-development,atbay-crawling-development/year=2022/month=9/day=12/hour=15/minutes=28/22827597-3f00-41e4-b554-cc564d90dde1,finished,1
